1322,714,1302,2106,332,426,262,962,106,384,1554
1328,722,1306,2098,330,426,270,960,110,392,1556
1330,724,1306,2104,330,422,260,960,116,382,1554
1326,720,1308,2102,326,418,268,960,112,388,1554
1334,722,1304,2102,332,428,272,960,106,386,1556
1326,714,1310,2108,328,420,266,966,112,386,1554
1326,718,1308,2102,336,428,268,962,108,392,1550
1322,722,1306,2102,330,424,262,958,120,388,1556
1328,718,1312,2100,328,418,270,956,106,390,1550
1326,720,1308,2104,332,422,268,958,110,386,1554
1328,730,1308,2108,336,424,272,960,114,388,1552
1324,728,1310,2104,336,424,268,964,118,386,1554
1332,722,1306,2104,334,424,268,958,118,388,1552
1326,728,1310,2102,334,422,266,962,116,392,1560
1328,724,1306,2100,330,424,266,962,110,386,1556
1328,726,1314,2104,334,422,264,962,110,390,1552
1328,726,1308,2106,330,432,260,962,114,384,1556
1330,728,1310,2110,328,422,264,966,110,390,1560
1326,726,1308,2104,328,420,264,966,114,390,1556
1328,726,1308,2106,336,428,266,968,114,392,1560
1330,728,1310,2104,332,430,296,964,110,394,1556
1334,732,1326,2098,336,440,296,978,116,394,1560
1336,726,1314,2104,332,452,294,978,110,388,1562
1346,736,1322,2108,338,470,308,976,108,392,1560
1388,722,1316,2110,338,476,330,964,110,386,1560
1454,726,1314,2104,332,460,324,968,114,388,1554
1450,728,1306,2102,332,448,322,968,112,386,1558
1418,730,1316,2102,330,444,310,968,116,388,1562
1360,722,1314,2106,334,440,308,964,110,390,1566
1354,724,1316,2106,330,438,300,976,108,386,1566
1376,734,1326,2108,334,442,308,1004,120,398,1640
1844,750,1350,2110,334,462,340,1114,118,428,1768
2342,762,1388,2108,334,480,350,1158,120,454,1846
2468,758,1460,2116,342,478,362,1180,126,482,1926
2576,772,1478,2120,348,486,382,1238,130,512,2054
2172,756,1484,2120,348,484,398,1310,140,524,2080
1876,750,1484,2120,342,478,410,1410,134,524,2094
1756,746,1502,2128,346,474,396,1482,132,546,2198
1718,746,1486,2128,344,476,390,1536,132,578,2302
1674,748,1492,2124,338,468,394,1534,134,590,2324
1954,740,1460,2132,342,466,388,1464,134,596,2314
2894,802,1652,2126,342,470,392,1404,136,602,2440
2504,798,1842,2136,340,478,412,1738,144,620,2476
2502,796,1854,2142,342,486,444,1866,142,606,2432
2636,802,1898,2146,350,496,442,1902,148,622,2546
2878,816,1998,2152,358,502,458,1958,146,652,2594
2924,820,2090,2158,362,510,460,2078,154,672,2606
2840,816,2116,2168,368,500,446,2172,154,694,2608
2612,808,2108,2176,362,496,444,2106,162,678,2544
2992,834,2114,2176,368,502,446,1998,148,650,2482
3368,868,2284,2184,370,516,464,2028,150,648,2516
3248,862,2338,2190,376,526,472,2128,156,662,2590
2876,828,2300,2200,382,534,464,2018,156,660,2550
2798,816,2136,2194,368,518,442,1932,152,648,2498
3210,852,2120,2202,374,508,454,2016,154,648,2600
3126,854,2224,2202,366,520,474,2198,164,688,2664
2964,836,2202,2208,366,526,462,2142,168,716,2744
2556,824,2178,2210,370,522,458,2172,164,736,2816
2278,810,2168,2214,364,508,472,2258,166,730,2786
2268,808,2196,2212,366,522,506,2304,164,722,2736
2132,812,2182,2214,372,536,518,2244,158,696,2678
2138,816,2138,2212,364,526,492,2116,158,670,2610
2122,806,2088,2216,370,524,466,1928,150,644,2532
2078,802,2038,2212,372,532,460,1822,154,614,2462
2006,800,2014,2212,366,528,434,1720,150,602,2424
1950,798,1992,2216,366,520,420,1642,150,592,2398
1926,802,1970,2214,366,518,428,1592,148,588,2370
1910,798,1926,2216,358,510,428,1540,154,564,2342
1878,794,1898,2214,368,502,418,1484,150,556,2312
1854,786,1874,2212,368,500,396,1454,152,546,2288
1830,782,1856,2216,354,496,384,1414,142,540,2266
1806,782,1844,2216,358,494,374,1374,144,532,2242
1784,784,1830,2220,360,492,368,1344,146,524,2212
1754,784,1820,2216,358,490,364,1322,144,520,2190
1730,774,1792,2214,358,482,354,1294,144,510,2164
1710,774,1782,2214,354,484,352,1284,142,502,2144
1684,776,1760,2218,356,466,344,1272,138,500,2124
1670,772,1750,2220,356,480,338,1254,140,490,2118
1662,770,1742,2214,352,474,334,1222,136,488,2108
1650,766,1732,2206,350,470,332,1208,138,486,2092
1648,762,1716,2212,352,474,324,1192,134,480,2072
1632,764,1708,2212,346,472,324,1182,138,476,2066
1628,764,1698,2212,354,474,314,1174,136,476,2042
1618,766,1692,2208,346,474,324,1158,136,462,2022
1612,762,1684,2212,352,468,332,1142,138,464,2020
1604,764,1676,2218,348,462,322,1142,136,460,2006
1592,764,1660,2212,352,462,312,1130,140,460,1996
1580,758,1650,2210,350,468,310,1122,130,454,1994
1566,758,1642,2206,348,464,312,1118,134,456,1980
1564,760,1636,2216,358,466,308,1104,128,450,1968
1556,750,1636,2210,350,464,308,1098,130,448,1962
1552,754,1616,2206,342,468,302,1086,132,446,1950
1542,754,1612,2204,334,458,300,1080,130,448,1940
1530,752,1602,2208,344,460,300,1022,130,444,1930
1534,750,1592,2200,348,460,294,1022,130,438,1922
1522,750,1586,2200,346,464,296,1022,128,440,1922
1522,748,1586,2198,334,456,294,1022,128,436,1910
1510,752,1586,2198,344,460,298,1022,130,434,1904
1498,752,1580,2196,348,458,290,1056,130,434,1900
1498,754,1572,2198,344,452,294,1056,126,432,1890
1494,748,1562,2198,338,452,292,1056,126,428,1886
1486,740,1560,2200,338,454,292,1038,124,436,1886
1482,742,1550,2196,342,454,286,1056,126,426,1866
1480,740,1552,2196,336,454,286,1034,126,432,1866
1478,748,1556,2194,340,456,296,1034,128,432,1864
1478,752,1548,2194,340,454,298,1032,128,422,1856
1476,744,1536,2198,340,454,298,1030,132,428,1856
1828,2022,1982,3900,730,1302,372,1432,604,1324,3254
1826,2016,1980,3884,732,1302,368,1418,602,1310,3242
1810,2012,1978,3884,722,1296,368,1414,588,1302,3228
1808,2002,1970,3866,724,1292,362,1404,582,1278,3208
1800,1994,1966,3858,728,1286,360,1396,578,1260,3198
1800,1986,1956,3852,724,1280,358,1388,574,1244,3184
1792,1978,1952,3838,714,1276,360,1384,570,1232,3166
1790,1976,1948,3830,720,1270,358,1374,566,1216,3156
1786,1960,1940,3820,714,1270,354,1374,562,1200,3140
1778,1964,1942,3816,714,1264,354,1358,552,1182,3128
1764,1952,1936,3810,712,1258,356,1354,544,1174,3118
1764,1942,1932,3796,708,1252,354,1352,538,1158,3104
1762,1934,1924,3788,706,1250,346,1344,536,1146,3086
1756,1930,1922,3782,710,1248,348,1334,526,1138,3068
1748,1920,1920,3770,706,1248,346,1332,528,1124,3056
1742,1920,1916,3762,702,1238,348,1328,518,1108,3042
1736,1912,1912,3756,704,1236,348,1328,510,1102,3040
1738,1898,1910,3742,702,1228,344,1322,518,1096,3020
1734,1894,1906,3740,694,1226,342,1306,504,1078,3012
1722,1890,1900,3730,696,1222,342,1308,496,1022,2998
1726,1886,1898,3722,694,1224,342,1306,500,1022,2986
1718,1882,1894,3718,690,1220,346,1294,496,1056,2966
1718,1872,1886,3710,692,1214,336,1294,490,1040,2962
1714,1866,1884,3702,692,1210,340,1284,492,1018,2950
1712,1856,1882,3692,688,1210,334,1282,482,1006,2944
1708,1858,1878,3684,688,1204,342,1276,478,1004,2936
1698,1844,1876,3678,678,1204,336,1272,478,996,2924
1702,1844,1868,3670,686,1196,334,1272,480,984,2914
1696,1838,1866,3668,684,1194,330,1262,470,982,2910
1692,1828,1862,3658,680,1186,330,1260,470,972,2892
1688,1824,1858,3656,678,1190,334,1252,466,958,2884
1686,1818,1860,3650,676,1184,332,1248,460,952,2876
1678,1806,1856,3642,676,1182,332,1244,458,944,2866
1676,1808,1848,3632,672,1184,326,1246,458,940,2850
1676,1798,1846,3626,674,1180,330,1240,450,922,2846
1670,1788,1838,3618,676,1170,326,1230,446,924,2836
1668,1790,1842,3614,668,1170,332,1226,442,920,2828
1670,1784,1830,3606,672,1168,326,1220,442,912,2816
1668,1782,1836,3600,666,1166,322,1224,444,906,2804
1664,1776,1830,3594,664,1160,324,1218,430,900,2800
1658,1768,1828,3590,670,1160,324,1216,438,890,2788
1660,1760,1824,3588,664,1160,330,1216,436,890,2774
1652,1754,1824,3574,664,1150,326,1210,428,884,2776
1658,1750,1820,3570,664,1150,324,1208,428,880,2766
1652,1746,1822,3570,658,1152,322,1198,416,876,2768
1646,1736,1812,3558,658,1146,320,1202,428,870,2754
1644,1734,1808,3556,660,1144,318,1198,420,868,2748
1648,1726,1800,3550,658,1134,322,1190,420,868,2732
1640,1722,1800,3544,658,1138,320,1184,416,860,2732
1638,1720,1800,3542,652,1136,314,1184,414,844,2722
1638,1712,1794,3528,654,1136,318,1184,412,840,2716
1634,1708,1796,3530,652,1128,312,1180,410,840,2712
1630,1698,1792,3524,652,1124,314,1176,408,830,2704
1628,1700,1786,3520,654,1122,310,1180,408,830,2696
1630,1696,1796,3514,646,1120,314,1170,398,822,2680
1624,1686,1782,3512,644,1120,308,1170,404,816,2678
1626,1688,1784,3506,650,1118,312,1176,398,814,2666
1622,1682,1784,3498,644,1118,320,1164,398,804,2662
1620,1682,1778,3494,646,1112,308,1158,390,808,2658
1620,1674,1774,3492,638,1108,310,1158,392,804,2648
1616,1666,1776,3490,638,1106,312,1168,392,794,2646
1616,1660,1772,3478,648,1106,308,1156,388,792,2638
1614,1660,1772,3476,642,1100,304,1152,386,788,2632
1612,1658,1766,3470,636,1104,316,1150,380,780,2626
1610,1650,1764,3466,642,1102,306,1148,378,776,2620
1608,1648,1768,3462,638,1094,312,1142,380,778,2620
1606,1642,1764,3462,634,1092,306,1146,384,764,2614
1608,1636,1758,3456,636,1090,312,1146,374,768,2606
1602,1638,1756,3452,636,1090,308,1140,366,760,2598
1602,1628,1756,3446,626,1086,310,1138,370,760,2598
1602,1628,1752,3442,630,1086,310,1140,372,756,2590
1604,1620,1750,3444,630,1088,308,1138,368,752,2578
1600,1618,1746,3434,626,1082,306,1134,362,746,2578
1596,1604,1746,3432,628,1084,306,1136,362,746,2572
1594,1610,1738,3424,622,1078,310,1130,360,742,2568
1596,1608,1748,3422,628,1076,308,1132,364,740,2564
1588,1600,1740,3422,628,1074,302,1128,360,740,2554
1594,1596,1744,3412,624,1076,300,1134,360,734,2558
1590,1594,1734,3420,622,1022,308,1128,354,732,2548
1586,1592,1734,3410,620,1022,308,1130,354,730,2542
1592,1588,1736,3408,622,1022,312,1128,356,724,2532
1584,1584,1734,3400,620,1022,298,1128,354,722,2522
1588,1578,1734,3396,618,1022,298,1122,352,718,2524
1584,1580,1726,3390,624,1022,306,1120,352,708,2514
1584,1572,1722,3388,612,1022,302,1118,348,710,2516
1574,1564,1728,3386,612,1022,304,1122,350,712,2502
1580,1566,1718,3382,612,1056,306,1116,346,708,2502
1580,1558,1718,3378,614,1056,298,1120,346,700,2500
1572,1556,1720,3374,614,1056,308,1108,346,706,2488
1574,1554,1718,3368,612,1056,300,1114,342,698,2490
1580,1550,1716,3364,614,1056,306,1112,344,696,2484
1576,1550,1714,3368,606,1056,300,1108,340,690,2474
1574,1548,1714,3354,606,1042,304,1112,340,690,2472
1570,1548,1710,3360,610,1056,304,1116,330,684,2466
1570,1542,1712,3358,608,1040,300,1104,336,684,2468
1566,1538,1712,3354,604,1030,304,1106,340,682,2458
1566,1534,1700,3348,612,1032,302,1106,340,682,2454
1574,1534,1708,3348,608,1034,300,1104,336,678,2450
1566,1532,1704,3338,604,1032,310,1102,338,680,2450
1564,1524,1702,3338,606,1036,302,1106,332,678,2436
1566,1520,1704,3336,604,1020,306,1098,340,676,2438
1572,1524,1700,3332,600,1032,304,1100,332,670,2434
1566,1518,1708,3328,604,1018,300,1100,336,668,2428
1564,1518,1698,3330,608,1014,298,1098,332,666,2426
1566,1510,1698,3322,598,1014,300,1106,334,662,2428
1566,1514,1700,3324,604,1016,296,1100,330,654,2424
1562,1514,1700,3318,600,1014,300,1098,332,662,2420
1564,1508,1694,3310,598,1010,302,1104,330,660,2406
1562,1500,1696,3310,596,1008,302,1096,328,656,2410
1566,1504,1694,3304,602,1002,302,1092,328,650,2414
1558,1502,1690,3304,598,1010,300,1096,330,656,2410
1560,1500,1686,3300,600,998,304,1094,320,646,2402
1564,1498,1686,3298,596,1002,306,1094,318,648,2396
1562,1490,1684,3298,594,1000,300,1094,316,648,2400
1558,1490,1694,3292,590,1002,304,1096,328,644,2390
1560,1488,1690,3292,592,996,302,1094,324,636,2388
1560,1488,1688,3286,594,996,302,1090,318,632,2388
1560,1486,1696,3286,594,996,304,1084,324,642,2378
1560,1480,1686,3284,590,990,302,1092,320,636,2386
1554,1476,1682,3284,590,992,308,1088,314,632,2380
1554,1482,1688,3278,590,988,306,1086,316,632,2374
1556,1470,1680,3276,588,990,300,1090,312,632,2374
1554,1468,1682,3274,590,984,302,1088,316,632,2374
1556,1474,1682,3266,592,986,304,1088,314,620,2366
